location_id,X,Y,SOCc
34,-89.0589293,39.722663530000005,1.72
35,-89.05894196,39.72166094,1.24
36,-89.05846647,39.72430107999999,1.41
37,-89.05852765,39.72396736,1.69
38,-89.05852584,39.72365490999999,1.75
39,-89.05850867,39.723312230000005,1.91
40,-89.05852385,39.72298849,1.46
41,-89.05855679,39.72216105,1.78
42,-89.05822657,39.72248156999999,1.96
43,-89.05804675,39.72200739,1.88
44,-89.05763592,39.72416099,1.89
45,-89.05763886,39.7231394,1.57
46,-89.05752018,39.72231872,1.71
47,-89.05714442,39.72264121,1.83
48,-89.05661436,39.724300320000005,2.05
49,-89.0566583,39.72396461000001,1.75
50,-89.05657211,39.72369299,1.67
51,-89.05664003,39.72333632,1.43
52,-89.0566577,39.72295651000002,1.72
