location_id,X,Y,SOCc
IL-RS-C18,-88.28705694,40.00660596,1.64
IL-RS-C19,-88.28665404000002,40.00659775,1.48
IL-RS-C20,-88.28624742,40.00659049,1.89
IL-RS-C21,-88.28583194,40.00658326999999,1.8
IL-RS-D01,-88.29397629,40.00634233,2.08
IL-RS-D02,-88.29364186000001,40.00634318000001,1.75
IL-RS-D03,-88.29322846,40.00634088,1.77
IL-RS-D04,-88.29282068,40.00634303999999,2.04
IL-RS-D05,-88.29241152,40.00634332999999,2.06
IL-RS-D07,-88.29158785,40.00633632,1.69
IL-RS-D08,-88.29117327,40.006332670000006,2.37
IL-RS-D09,-88.29076815,40.00632980999999,1.95
IL-RS-D10,-88.29035694,40.0063256,1.82
IL-RS-D11,-88.2899468,40.00631921,2.16
IL-RS-D12,-88.2895312,40.00631286,2.36
IL-RS-D13,-88.28912234,40.00630931,1.77
IL-RS-D14,-88.28870867,40.00630660999999,2.25
IL-RS-D16,-88.28788532000002,40.00630103999998,2.29
IL-RS-D17,-88.2874731,40.00629467,2.17
IL-RS-D18,-88.28705978,40.00629018,1.69
IL-RS-D19,-88.28665591,40.00628302,1.46
IL-RS-D20,-88.28624288,40.00627468,1.72
IL-RS-D21,-88.28583578,40.00626539999999,2.04
IL-RS-E01,-88.2939758,40.00602332,1.6
IL-RS-E02,-88.29363977,40.00602351999999,2.03
IL-RS-E03,-88.29321945,40.00602895,1.56
IL-RS-E04,-88.29282293,40.00602594000001,1.79
IL-RS-E05,-88.29240476,40.006021019999984,2.3
IL-RS-E06,-88.29198996,40.00601273,2.37
IL-RS-E07,-88.29157455,40.00600522000001,2.46
IL-RS-E08,-88.29116744,40.00599866,1.97
IL-RS-E09,-88.29076211,40.00599452,1.88
IL-RS-E10,-88.29033938,40.0059871,1.44
IL-RS-E11,-88.28993727,40.00598228,1.72
IL-RS-E12,-88.28952463,40.00598032999999,1.88
IL-RS-E13,-88.28911220000002,40.00598115,2.25
IL-RS-E14,-88.288703,40.00597705,2.19
IL-RS-E15,-88.2882938,40.00597074000001,2.91
IL-RS-E16,-88.28788454,40.00596448,1.87
IL-RS-E18,-88.28705821,40.00596341,2.47
IL-RS-E19,-88.28665724000001,40.00595684,1.43
IL-RS-E20,-88.28625156,40.00595677999999,1.15
IL-RS-E21,-88.28583449,40.00595243,1.83
IL-RS-F01,-88.29396485,40.005709,1.84
IL-RS-F02,-88.29362795,40.00571684,1.69
IL-RS-F03,-88.29322336,40.00571993,1.63
IL-RS-F04,-88.2928078,40.00572005000001,1.25
IL-RS-F05,-88.29239941,40.00572052,1.82
IL-RS-F06,-88.29199194,40.005716840000005,2.09
IL-RS-F07,-88.29157668,40.00570819,2.08
IL-RS-F08,-88.29116481,40.0057012,1.96
IL-RS-F09,-88.29075286,40.00569554999999,1.47
IL-RS-F10,-88.29033786,40.00569005999999,2.17
IL-RS-F11,-88.2899311,40.00568401,0.61
IL-RS-F12,-88.28951877,40.00567672999999,1.55
IL-RS-F13,-88.28911776,40.00567131,1.8
IL-RS-F14,-88.28870353,40.00566528,1.89
IL-RS-F15,-88.28828964,40.005661800000006,2.12
IL-RS-F16,-88.28788276,40.00566005000002,2.84
IL-RS-F17,-88.28747493,40.00565370999999,2.0
IL-RS-F18,-88.28706774,40.00564879,2.94
IL-RS-F19,-88.28665581,40.00564098000002,2.19
IL-RS-F20,-88.28624653,40.00563747999999,1.69
IL-RS-F21,-88.28583285,40.00563426,2.0
IL-RS-G01,-88.29397002,40.00539328,1.81
IL-RS-G02,-88.29363273,40.00539686,2.03
IL-RS-G03,-88.29323037,40.00540273000001,1.4
IL-RS-G04,-88.29281597,40.00539958,1.11
IL-RS-G05,-88.29241003,40.00539830999998,1.73
IL-RS-G06,-88.29200231,40.00539724,1.83
IL-RS-G07,-88.29159627,40.00539471999999,1.68
IL-RS-G08,-88.29118353,40.0053895,1.28
IL-RS-G09,-88.29077399,40.0053831,1.96
IL-RS-G10,-88.29036414,40.00537621,1.9
IL-RS-G11,-88.28995471,40.00536773,1.78
IL-RS-G12,-88.28954106,40.00536208999999,1.63
IL-RS-G13,-88.28913202,40.00535712999999,1.97
IL-RS-G14,-88.28871822,40.00535185999998,1.52
IL-RS-G15,-88.28830569,40.00535024,1.74
IL-RS-G16,-88.28789825,40.00534359,2.75
IL-RS-G17,-88.28748438,40.00533856,0.723
IL-RS-G18,-88.28707355,40.00533382999999,2.13
IL-RS-G19,-88.28666111,40.00532579,1.72
IL-RS-G20,-88.28624624,40.00532168,1.59
IL-RS-G21,-88.28583689,40.00531962,1.99
IL-RS-H01,-88.29395249,40.0050766,2.03
IL-RS-H02,-88.29367553,40.00508332,1.81
IL-RS-H03,-88.29326296000002,40.00508567,1.54
IL-RS-H04,-88.29285783,40.00508224,1.83
IL-RS-H05,-88.29244354000001,40.00507959,1.92
IL-RS-H06,-88.29202591,40.00508409999999,2.1
IL-RS-H07,-88.29162306,40.00507817,1.59
IL-RS-H08,-88.29121431,40.00507033,1.67
IL-RS-H09,-88.29080193,40.00506488999999,1.64
IL-RS-H10,-88.29038571,40.00505851999999,2.11
IL-RS-H11,-88.28997302,40.00505145,1.99
IL-RS-H12,-88.28956121,40.00504575999999,1.61
IL-RS-H13,-88.28914726,40.00503903,1.87
IL-RS-H14,-88.28872144,40.00503709,1.7
IL-RS-H15,-88.28831988,40.00502960999999,1.74
IL-RS-H16,-88.28791251,40.00502218,1.63
IL-RS-H17,-88.28749873000001,40.00501679,1.48
IL-RS-H18,-88.28708388,40.00500961000001,1.9
IL-RS-H19,-88.28667123,40.00500949999999,1.8
IL-RS-H20,-88.28625329,40.00500350000001,2.08
IL-RS-H21,-88.28584247,40.00500351,2.14
IL-RS-I01,-88.29394475,40.00476119,2.14
IL-RS-I02,-88.29368194,40.00475401999999,1.94
IL-RS-I03,-88.29327535,40.00474453999999,2.1
IL-RS-I04,-88.29286512000002,40.00473472,2.35
IL-RS-I05,-88.2924322,40.00473921,1.5
IL-RS-I06,-88.29200518,40.00474912,2.04
IL-RS-I07,-88.29160064,40.00475101,1.71
IL-RS-I08,-88.29119057000001,40.00475013999999,1.79
IL-RS-I09,-88.29077177,40.00474059,1.41
IL-RS-I10,-88.29036787,40.00473919,1.63
IL-RS-I11,-88.28995342,40.00473249,1.53
IL-RS-I12,-88.28954471,40.00472924,2.1
IL-RS-I13,-88.28913214,40.00472304000001,2.2
IL-RS-I14,-88.28872273,40.00471917,1.67
IL-RS-I15,-88.28830856,40.00471318999999,1.71
IL-RS-I16,-88.28789941,40.00471239,1.41
IL-RS-I17,-88.28749694,40.00470894999999,1.31
IL-RS-I18,-88.28707783,40.004705220000005,0.878
IL-RS-I19,-88.28666924,40.00469729,1.88
IL-RS-I20,-88.28624633,40.0046911,1.86
IL-RS-I21,-88.28583978,40.00468921,2.69
IL-RS-J01,-88.29394495,40.00444557,1.55
IL-RS-J02,-88.29358445,40.00444464,1.38
IL-RS-J03,-88.29317226,40.00444916,1.57
IL-RS-J04,-88.29277965,40.00446116,2.11
IL-RS-J05,-88.29237007,40.00447849999999,2.44
IL-RS-J06,-88.29195581,40.00447024,2.23
IL-RS-J07,-88.2915465,40.00446208,1.93
IL-RS-J08,-88.2911283,40.00445417999999,1.76
IL-RS-J09,-88.29072398,40.00444774,2.32
IL-RS-J10,-88.29031379,40.00444079,1.14
IL-RS-J11,-88.28990871,40.00443355,1.86
IL-RS-J12,-88.28949388,40.00442866,1.53
IL-RS-J13,-88.28909221,40.00442010999999,1.91
IL-RS-J14,-88.28869505000002,40.00441529,1.92
IL-RS-J15,-88.2882835,40.00440936999999,1.56
IL-RS-J16,-88.28788305,40.00440307,0.885
IL-RS-J17,-88.28747196,40.00439836000001,2.05
IL-RS-J18,-88.28705163,40.00439103999998,2.19
IL-RS-J19,-88.28665747,40.00438418,0.681
IL-RS-J20,-88.28624749,40.00437863999999,2.03
IL-RS-J21,-88.28584397,40.00437300000001,2.47
IL-RS-K01,-88.29393149,40.00410543,1.92
IL-RS-K02,-88.29352943,40.00409077999999,2.46
IL-RS-K03,-88.29309833,40.00408069,1.79
IL-RS-K05,-88.29226215,40.00406751,2.17
IL-RS-K06,-88.29183299,40.00406132,1.93
IL-RS-K07,-88.29140576,40.00405614,1.58
IL-RS-K08,-88.29096496,40.00405016,1.0
IL-RS-K09,-88.29054229,40.0040447,0.945
IL-RS-K10,-88.29011015,40.00404243999999,0.992
IL-RS-K11,-88.28968343,40.00404113,1.09
IL-RS-K12,-88.28925351,40.00404084,1.67
IL-RS-K13,-88.28882886000001,40.00404309,1.75
IL-RS-K14,-88.28840179,40.00404565,1.74
IL-RS-K15,-88.28797965,40.00405043,1.39
IL-RS-K16,-88.28754683,40.00405359999999,1.88
IL-RS-K17,-88.28711142,40.00405228999998,2.07
IL-RS-K18,-88.28668418,40.00405451999999,2.3
IL-RS-K19,-88.28626977,40.00405523,2.03
IL-RS-K20,-88.28583815,40.00405843,2.07
IL-RS-L01,-88.29392444,40.00381524,2.14
IL-RS-L07,-88.29133432,40.00375736,0.877
IL-RS-L08,-88.29072759,40.00374270999999,1.66
IL-RS-L09,-88.29047521,40.00373425,1.87
IL-RS-L10,-88.29003386,40.00372904,1.91
IL-RS-L11,-88.28961329,40.00372758,2.73
IL-RS-L12,-88.28916612,40.00372679,2.67
IL-RS-L13,-88.28873226,40.00372502,1.67
