location_id,X,Y,site,SOCc
38,-88.23492,39.72168849999999,IL-PT,1.67
38,-88.23492,39.72168849999999,IL-DG,1.88
38,-88.23492,39.72168849999999,IL-MC,1.75
39,-88.234898,39.72222070000001,IL-PT,1.8
39,-88.234898,39.72222070000001,IL-DG,2.02
39,-88.234898,39.72222070000001,IL-MC,1.91
40,-88.235288,39.721912799999984,IL-PT,1.63
40,-88.235288,39.721912799999984,IL-DG,2.09
40,-88.235288,39.721912799999984,IL-MC,1.46
41,-88.235269,39.7214018,IL-PT,1.84
41,-88.235269,39.7214018,IL-DG,1.67
41,-88.235269,39.7214018,IL-MC,1.78
42,-88.235268,39.7209232,IL-PT,1.72
42,-88.235268,39.7209232,IL-DG,1.69
42,-88.235268,39.7209232,IL-MC,1.96
43,-88.235283,39.72040290000001,IL-PT,1.83
43,-88.235283,39.72040290000001,IL-DG,1.85
43,-88.235283,39.72040290000001,IL-MC,1.88
44,-88.235302,39.7198855,IL-PT,1.81
44,-88.235302,39.7198855,IL-DG,1.7
44,-88.235302,39.7198855,IL-MC,1.89
45,-88.235271,39.719364,IL-PT,2.04
45,-88.235271,39.719364,IL-DG,1.83
45,-88.235271,39.719364,IL-MC,1.57
46,-88.235294,39.7188438,IL-PT,2.13
46,-88.235294,39.7188438,IL-DG,1.94
46,-88.235294,39.7188438,IL-MC,1.71
47,-88.235293,39.71831519999999,IL-PT,2.01
47,-88.235293,39.71831519999999,IL-DG,1.67
47,-88.235293,39.71831519999999,IL-MC,1.83
48,-88.23531100000001,39.7178109,IL-PT,2.37
48,-88.23531100000001,39.7178109,IL-DG,1.6
48,-88.23531100000001,39.7178109,IL-MC,2.05
49,-88.235687,39.7175556,IL-PT,1.95
49,-88.235687,39.7175556,IL-DG,1.66
49,-88.235687,39.7175556,IL-MC,1.75
50,-88.23567,39.71806550000001,IL-PT,2.16
50,-88.23567,39.71806550000001,IL-DG,1.7
50,-88.23567,39.71806550000001,IL-MC,1.67
51,-88.235652,39.71856979999999,IL-PT,1.84
51,-88.235652,39.71856979999999,IL-DG,1.72
51,-88.235652,39.71856979999999,IL-MC,1.43
52,-88.23565300000001,39.71909840000001,IL-PT,2.0
52,-88.23565300000001,39.71909840000001,IL-DG,1.6
52,-88.23565300000001,39.71909840000001,IL-MC,1.72
53,-88.23563,39.71961859999999,IL-PT,2.21
53,-88.23563,39.71961859999999,IL-DG,2.48
54,-88.235641,39.7201789,IL-PT,2.08
54,-88.235641,39.7201789,IL-DG,1.73
55,-88.235642,39.72065750000001,IL-PT,2.48
55,-88.235642,39.72065750000001,IL-DG,1.96
57,-88.235646,39.72168889999999,IL-PT,2.52
57,-88.235646,39.72168889999999,IL-DG,2.02
58,-88.236007,39.7213932,IL-PT,2.78
58,-88.236007,39.7213932,IL-DG,2.0
59,-88.235988,39.7209202,IL-PT,2.1
59,-88.235988,39.7209202,IL-DG,2.09
60,-88.23600300000001,39.72039989999998,IL-PT,2.17
60,-88.23600300000001,39.72039989999998,IL-DG,2.04
61,-88.236022,39.7198825,IL-PT,2.13
61,-88.236022,39.7198825,IL-DG,1.97
62,-88.235992,39.719361,IL-PT,2.01
62,-88.235992,39.719361,IL-DG,1.78
63,-88.236015,39.7188408,IL-PT,1.94
63,-88.236015,39.7188408,IL-DG,1.41
64,-88.236014,39.7183122,IL-PT,1.83
64,-88.236014,39.7183122,IL-DG,1.48
66,-88.236408,39.7175526,IL-PT,2.27
66,-88.236408,39.7175526,IL-DG,1.85
67,-88.23639000000001,39.7180625,IL-PT,1.74
67,-88.23639000000001,39.7180625,IL-DG,1.72
68,-88.236373,39.7185668,IL-PT,2.06
68,-88.236373,39.7185668,IL-DG,2.03
69,-88.236374,39.71909539999999,IL-PT,2.28
69,-88.236374,39.71909539999999,IL-DG,1.84
70,-88.236351,39.71961559999998,IL-PT,2.14
70,-88.236351,39.71961559999998,IL-DG,1.9
71,-88.236361,39.720176,IL-PT,2.55
71,-88.236361,39.720176,IL-DG,1.98
72,-88.236362,39.7206545,IL-PT,2.11
72,-88.236362,39.7206545,IL-DG,1.64
73,-88.236347,39.7211749,IL-PT,2.28
73,-88.236347,39.7211749,IL-DG,1.8
74,-88.236366,39.7216859,IL-PT,2.14
74,-88.236366,39.7216859,IL-DG,2.45
75,-88.23673,39.7214429,IL-PT,2.9
75,-88.23673,39.7214429,IL-DG,1.89
76,-88.236729,39.7209643,IL-PT,2.58
76,-88.236729,39.7209643,IL-DG,1.8
77,-88.236743,39.720444,IL-PT,2.12
77,-88.236743,39.720444,IL-DG,2.05
78,-88.236762,39.7199266,IL-PT,2.24
78,-88.236762,39.7199266,IL-DG,1.81
79,-88.23673200000002,39.7194051,IL-PT,2.5
79,-88.23673200000002,39.7194051,IL-DG,1.82
80,-88.236755,39.7188849,IL-PT,2.48
80,-88.236755,39.7188849,IL-DG,1.61
81,-88.236754,39.7183563,IL-PT,2.49
81,-88.236754,39.7183563,IL-DG,1.78
82,-88.236772,39.71785199999999,IL-PT,2.32
82,-88.236772,39.71785199999999,IL-DG,1.97
83,-88.237148,39.7175967,IL-PT,1.88
83,-88.237148,39.7175967,IL-DG,1.72
84,-88.237131,39.71810659999999,IL-PT,2.12
84,-88.237131,39.71810659999999,IL-DG,1.67
85,-88.237113,39.71861090000001,IL-PT,1.88
85,-88.237113,39.71861090000001,IL-DG,1.93
86,-88.237114,39.7191395,IL-PT,2.11
86,-88.237114,39.7191395,IL-DG,2.05
87,-88.237091,39.7196597,IL-PT,2.02
87,-88.237091,39.7196597,IL-DG,1.59
88,-88.237101,39.72022009999999,IL-DG,1.63
89,-88.237102,39.7206986,IL-PT,2.13
89,-88.237102,39.7206986,IL-DG,2.14
90,-88.237088,39.72121899999999,IL-PT,2.23
90,-88.237088,39.72121899999999,IL-DG,2.08
91,-88.237449,39.72096129999999,IL-PT,2.07
